Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Number of times visted,Total value of all promotions,Total Promotion Profit
24268,5,9,1,2,1,13
24269,2,9,1,2,0,11
24270,4,0,0,1,0,4
24271,7,0,0,1,3,4
24272,5,0,0,1,1,4
24273,10,0,0,1,1,8
24274,10,0,0,1,0,9
24275,7,0,0,1,4,3
24276,1,0,0,1,0,0
24277,17,0,0,1,3,14
24278,10,0,0,1,3,8
24279,2,0,0,1,0,2
24280,2,10,3,4,2,10
24281,3,8,6,7,0,11
24282,8,100,9,10,9,99
24283,5,0,0,1,0,4
24284,9,0,0,1,3,6
24285,1,107,12,13,12,96
24286,6,7,1,2,1,12
24287,19,0,0,1,3,16
24288,3,174,10,11,17,160
24289,12,34,4,5,1,45
24290,18,56,8,9,7,67
24291,12,15,2,3,0,27
24292,16,9,1,2,0,25
24293,9,42,4,5,6,45
24294,23,0,0,1,5,18
24295,3,17,4,5,5,15
24296,11,11,2,3,6,16
24297,7,0,0,1,1,6
24298,2,21,3,4,11,11
24299,4,0,0,1,1,2
24300,4,23,4,5,0,28
24301,15,0,0,1,1,14
24302,5,12,4,5,0,18
24303,5,30,13,14,0,35
24304,3,11,2,3,4,10
24305,8,0,0,1,3,5
24306,25,141,9,10,12,154
24307,9,0,0,1,4,5
24308,3,53,14,15,11,45
24309,17,0,0,1,11,6
24310,17,25,3,4,0,42
24311,4,0,0,1,1,3
24312,8,75,7,8,15,68
24313,11,7,1,2,0,18
24314,7,0,0,1,5,2
24315,9,0,0,1,1,8
24316,2,0,0,1,0,2
24317,8,0,0,1,1,7
24318,10,24,3,4,5,29
24319,13,34,4,5,7,40
24320,16,79,5,6,0,94
24321,8,24,3,4,7,25
24323,6,60,7,8,12,54
24324,11,44,10,11,0,55
24325,1,0,0,1,0,1
24326,10,0,0,1,5,5
24327,13,0,0,1,7,6
24328,1,39,4,5,15,26
24329,13,24,2,3,4,32
24330,8,29,4,5,0,38
24331,5,59,8,9,24,39
24332,21,30,6,7,1,50
24333,16,50,4,5,6,60
24334,8,57,6,7,24,41
24335,6,11,6,7,2,15
24336,9,95,10,11,0,104
24337,11,0,0,1,1,10
24338,10,0,0,1,0,10
24339,5,0,0,1,1,4
24340,14,41,5,6,0,55
24341,5,32,4,5,7,30
24342,2,33,12,13,0,35
24343,3,64,6,7,0,67
24344,10,59,7,8,0,70
24345,1,16,2,3,5,12
24347,35,0,0,1,8,27
24348,7,59,6,7,0,65
24349,5,53,4,5,4,54
24350,10,13,1,2,0,24
24351,5,41,5,6,6,40
24352,7,15,3,4,3,19
24353,23,68,6,7,0,91
24354,9,44,5,6,21,33
24355,10,24,1,2,0,33
24356,15,25,5,6,7,32
24357,14,0,0,1,0,14
24358,14,30,2,3,8,36
24359,15,12,1,2,0,27
24360,6,0,0,1,2,5
24361,15,0,0,1,2,12
24362,9,0,0,1,1,8
24363,12,50,7,8,12,50
24364,6,139,13,14,0,145
24365,5,46,4,5,0,51
24366,8,10,2,3,9,8
24367,9,0,0,1,7,3
24368,8,27,3,4,0,34
24369,10,0,0,1,0,10
24370,4,0,0,1,0,4
24371,4,0,0,1,0,3
24373,3,0,0,1,0,3
24374,3,0,0,1,0,3
24375,2,0,0,1,2,1
24376,2,0,0,1,0,2
24377,8,0,0,1,0,8
24378,15,0,0,1,0,14
24379,7,0,0,1,0,7
24380,5,15,5,6,0,20
24381,16,22,3,4,10,28
24382,8,3,1,2,9,3
24383,6,17,2,3,5,18
24384,2,5,1,2,1,5
24385,7,21,3,4,15,13
24386,7,0,0,1,0,7
24387,10,0,0,1,5,5
24388,1,26,5,6,0,27
24389,12,6,1,2,1,18
24390,4,0,0,1,0,4
24391,3,28,3,4,2,29
24392,2,43,5,6,0,45
24393,4,70,11,12,0,73
24394,4,16,4,5,0,20
24395,21,0,0,1,3,19
24396,8,57,10,11,19,46
24397,3,0,0,1,1,2
24398,12,33,6,7,0,45
24399,13,0,0,1,0,12
24400,6,14,5,6,0,20
24401,9,29,3,4,27,11
24402,2,53,13,14,41,15
24403,10,0,0,1,0,10
24404,11,54,6,7,26,39
24405,18,11,1,2,4,25
24406,10,40,5,6,8,42
24407,9,0,0,1,1,8
24408,15,134,9,10,37,112
24409,3,21,3,4,0,24
24410,11,0,0,1,0,11
24411,6,0,0,1,0,6
24412,3,17,2,3,0,20
24413,16,92,12,13,8,100
24414,7,211,14,15,15,203
24415,4,111,17,18,5,110
24416,27,107,7,8,26,108
24417,13,0,0,1,7,6
24418,4,43,9,10,15,32
24419,3,0,0,1,1,2
24420,6,48,9,10,15,39
24421,13,181,14,15,0,194
24422,6,0,0,1,1,5
24423,4,82,11,12,0,86
24424,8,25,4,5,0,34
24425,4,8,1,2,0,13
24426,10,8,1,2,8,11
24427,23,0,0,1,2,22
24428,2,0,0,1,0,2
24429,8,0,0,1,6,3
24430,4,10,1,2,2,13
24431,14,0,0,1,8,6
24432,8,0,0,1,0,8
24434,10,15,4,5,0,25
24435,18,221,14,15,30,209
24436,6,6,1,2,5,6
24437,10,0,0,1,4,6
24438,9,46,7,8,0,55
24439,6,76,6,7,49,33
24440,5,70,11,12,0,75
24441,7,24,4,5,11,20
24442,3,55,6,7,1,57
24443,12,10,1,2,0,22
24444,14,13,2,3,0,26
24445,5,0,0,1,0,5
24446,6,50,5,6,4,51
24447,6,0,0,1,0,6
24448,2,23,4,5,0,25
24449,6,39,3,4,0,45
24450,3,135,10,11,0,138
24451,14,35,3,4,15,35
24452,4,9,1,2,3,10
24453,13,109,16,17,14,108
24454,14,110,12,13,29,95
24455,11,0,0,1,3,8
24456,14,52,6,7,3,63
24458,1,62,5,6,11,52
24459,1,5,1,2,0,6
24460,15,38,4,5,8,46
24461,20,57,6,7,0,77
24462,5,11,2,3,9,8
24463,3,68,7,8,6,64
24464,7,43,7,8,0,50
24465,1,36,3,4,0,38
24466,3,22,5,6,16,9
24467,2,0,0,1,0,2
24468,15,72,4,5,46,42
24469,12,61,4,5,0,73
24470,4,0,0,1,0,4
24471,2,0,0,1,1,1
24472,14,0,0,1,0,14
24473,12,0,0,1,1,11
24474,8,0,0,1,0,8
24475,5,0,0,1,1,4
24476,13,0,0,1,9,4
24477,5,0,0,1,2,2
24478,13,0,0,1,5,7
24479,7,0,0,1,0,6
24480,8,76,6,7,18,66
24481,14,32,5,6,1,46
24482,2,43,4,5,29,16
24484,5,8,1,2,0,12
24485,12,0,0,1,1,11
24486,12,9,1,2,2,20
24487,12,0,0,1,0,12
24488,19,0,0,1,0,19
24489,8,90,13,14,0,99
24490,9,39,3,4,6,41
24491,18,25,3,4,9,34
24492,7,0,0,1,0,7
24493,4,162,16,17,8,158
24494,1,25,3,4,0,26
24495,8,18,3,4,3,23
24496,14,21,2,3,21,14
24497,8,0,0,1,1,7
24498,9,0,0,1,4,5
24499,13,0,0,1,0,13
24500,12,24,5,6,11,25
24501,11,66,8,9,23,53
24502,16,62,6,7,0,78
24503,11,0,0,1,3,8
24504,4,76,10,11,4,76
24505,7,22,3,4,7,22
24506,20,189,11,12,21,187
24507,3,0,0,1,0,3
24508,9,57,7,8,0,66
24509,9,0,0,1,0,9
24510,5,0,0,1,0,5
24511,3,60,6,7,2,62
24512,3,45,6,7,24,23
24513,10,42,3,4,0,52
24514,7,88,8,9,9,86
24515,9,19,2,3,0,28
24516,4,0,0,1,1,2
24517,9,0,0,1,6,4
24518,11,0,0,1,0,11
24519,7,25,10,11,2,30
24520,4,0,0,1,1,3
24521,10,29,2,3,19,21
24522,12,68,6,7,29,50
24523,7,47,6,7,9,45
24524,3,4,3,4,2,6
24525,13,77,6,7,14,75
24526,16,55,6,7,9,63
24527,22,0,0,1,0,22
24528,5,0,0,1,1,4
24529,13,216,12,13,0,229
24530,2,40,5,6,4,38
24531,10,46,7,8,0,56
24532,13,61,4,5,0,74
24533,5,7,1,2,3,9
24534,13,0,0,1,0,13
24535,7,0,0,1,2,5
24536,20,17,2,3,0,36
24537,1,0,0,1,2,0
24538,13,33,5,6,0,46
24539,2,9,2,3,4,7
24540,17,0,0,1,3,14
24541,11,0,0,1,0,11
24542,8,137,16,17,29,116
24543,6,17,2,3,0,24
24545,8,59,10,11,0,66
24546,12,35,4,5,9,38
24547,2,0,0,1,0,2
24548,15,42,3,4,8,49
24549,10,52,7,8,15,47
24550,10,0,0,1,4,6
24551,5,9,1,2,0,14
24552,10,12,1,2,6,15
24553,9,26,5,6,9,26
24554,11,27,3,4,1,38
24555,5,61,4,5,11,56
24556,2,9,1,2,0,10
24557,5,0,0,1,0,5
24558,14,30,3,4,0,43
24559,12,0,0,1,3,9
24560,5,0,0,1,2,3
24561,3,122,12,13,39,85
24562,2,32,4,5,1,32
24563,5,16,4,5,3,18
24564,10,0,0,1,2,7
24565,22,0,0,1,8,14
24566,7,24,8,9,15,16
24567,12,0,0,1,3,10
24569,8,34,4,5,16,27
24570,14,0,0,1,2,12
24571,6,0,0,1,4,2
24572,6,0,0,1,0,6
24573,9,0,0,1,2,7
24574,2,0,0,1,1,1
24575,1,0,0,1,1,0
24576,10,0,0,1,0,10
24577,18,0,0,1,0,18
24578,13,0,0,1,10,3
24579,14,0,0,1,0,14
24580,14,3,1,2,2,14
24581,13,11,7,8,1,23
24582,9,9,1,2,0,18
24583,7,47,5,6,24,30
24584,9,0,0,1,2,8
24585,4,80,7,8,0,84
24586,14,0,0,1,4,10
24587,8,0,0,1,0,8
24588,18,45,5,6,0,63
24589,5,63,7,8,19,49
24590,4,58,4,5,9,53
24591,17,21,1,2,0,39
24592,2,1,1,2,2,2
24593,15,11,4,5,6,20
24595,5,0,0,1,1,4
24596,19,42,6,7,0,61
24597,2,0,0,1,0,2
24598,8,35,8,9,0,42
24599,8,30,9,10,1,38
24600,3,29,4,5,0,32
24601,2,51,5,6,8,46
24602,5,0,0,1,1,5
24603,3,24,7,8,17,9
24604,9,34,6,7,12,30
24605,20,101,10,11,0,121
24606,4,0,0,1,0,4
24607,15,0,0,1,2,14
24608,8,62,7,8,0,69
24609,12,0,0,1,3,9
24610,14,9,1,2,8,15
24611,3,0,0,1,2,1
24612,12,116,17,18,21,106
24613,9,32,8,9,0,41
24614,10,0,0,1,4,6
24615,9,8,1,2,7,10
24616,8,0,0,1,4,4
24617,17,0,0,1,0,17
24618,2,86,19,20,26,62
24619,9,36,7,8,5,40
24620,23,118,17,18,24,117
24621,33,173,12,13,0,207
24622,5,48,5,6,0,53
24623,12,13,2,3,1,24
24624,12,36,2,3,0,48
24625,21,87,12,13,6,103
24626,14,39,8,9,1,52
24627,28,0,0,1,9,19
24628,6,132,13,14,24,113
24629,5,48,4,5,0,53
24630,4,0,0,1,0,4
24631,10,52,8,9,0,62
24632,9,65,12,13,12,62
24633,3,0,0,1,1,3
24634,11,25,3,4,10,26
24635,9,12,2,3,0,20
24636,1,23,4,5,10,14
24637,3,0,0,1,2,0
24638,6,94,12,13,39,62
24639,7,20,7,8,12,15
24640,1,0,0,1,0,1
24641,3,9,1,2,3,9
24642,10,0,0,1,1,8
24643,16,0,0,1,1,15
24644,8,86,16,17,10,84
24645,8,67,7,8,0,75
24646,3,80,6,7,17,66
24647,2,0,0,1,0,2
24648,8,0,0,1,0,8
24649,8,28,4,5,3,34
24650,18,37,3,4,7,48
24651,11,0,0,1,2,9
24652,16,0,0,1,7,9
24653,13,61,7,8,29,44
24654,5,17,3,4,0,22
24656,7,41,5,6,25,23
24657,2,0,0,1,0,2
24658,15,16,8,9,4,27
24659,6,47,6,7,27,27
24660,6,0,0,1,0,5
24661,2,72,6,7,13,61
24662,12,83,7,8,4,91
24663,2,223,16,17,17,209
24664,8,99,12,13,1,106
24665,1,104,10,11,23,82
24666,6,27,5,6,8,25
24667,10,0,0,1,0,10
24668,3,9,4,5,0,12
24669,18,8,1,2,3,22
24670,7,0,0,1,0,7
24671,10,0,0,1,1,9
24672,2,0,0,1,0,1
24673,8,0,0,1,4,4
24674,8,0,0,1,0,7
24675,9,0,0,1,5,5
24676,27,0,0,1,0,27
24677,3,0,0,1,0,2
24678,7,0,0,1,0,7
24680,7,0,0,1,4,3
24681,8,40,4,5,19,29
24682,8,33,4,5,11,30
24683,3,66,9,10,7,62
24684,22,0,0,1,0,22
24685,1,39,6,7,5,35
24686,11,45,3,4,37,19
24687,21,0,0,1,5,16
24688,1,0,0,1,1,0
24689,14,113,10,11,11,116
24690,4,40,4,5,10,33
24691,10,48,6,7,2,56
24692,5,0,0,1,1,4
24693,14,62,7,8,21,55
24694,21,71,6,7,0,92
24695,10,105,6,7,2,113
24696,12,0,0,1,0,12
24697,7,0,0,1,3,4
24698,6,141,17,18,53,94
24699,19,8,3,4,5,21
24700,4,0,0,1,0,4
24701,4,0,0,1,0,4
24702,2,0,0,1,1,1
24703,5,0,0,1,0,5
24704,14,0,0,1,0,14
24706,7,0,0,1,1,6
24707,1,0,0,1,1,1
24708,1,0,0,1,0,1
24709,5,0,0,1,0,5
24710,5,0,0,1,0,5
24711,2,0,0,1,1,1
24712,10,0,0,1,0,10
24713,8,0,0,1,1,7
24714,7,0,0,1,2,5
24715,5,0,0,1,1,4
24716,13,0,0,1,2,11
24717,8,0,0,1,1,7
24718,12,0,0,1,6,6
24719,4,0,0,1,1,3
24720,1,0,0,1,0,1
24721,14,0,0,1,0,14
24722,2,0,0,1,0,1
24723,10,0,0,1,0,10
24724,7,0,0,1,0,7
24725,14,0,0,1,5,8
24726,25,0,0,1,5,21
24727,11,0,0,1,0,11
24728,2,0,0,1,1,1
24729,10,0,0,1,2,7
24730,12,0,0,1,2,9
24731,12,0,0,1,8,4
24732,4,0,0,1,0,4
24733,7,0,0,1,0,7
24734,14,0,0,1,0,14
24735,6,0,0,1,1,5
24736,6,0,0,1,0,6
24737,12,0,0,1,1,11
24738,9,0,0,1,0,9
24739,6,0,0,1,2,4
24740,3,0,0,1,0,3
24741,15,0,0,1,7,8
24742,5,0,0,1,0,5
24743,7,0,0,1,1,6
24744,10,0,0,1,1,8
24745,15,0,0,1,0,15
24746,22,0,0,1,6,16
24747,3,0,0,1,1,2
24748,18,0,0,1,6,13
24749,2,0,0,1,0,2
24750,9,0,0,1,0,9
24751,25,0,0,1,2,24
24752,1,0,0,1,0,1
24753,7,0,0,1,0,7
24754,2,0,0,1,1,1
24755,16,0,0,1,0,16
24756,20,0,0,1,0,20
24757,7,0,0,1,0,7
24758,11,0,0,1,8,3
24759,8,0,0,1,1,7
24760,4,0,0,1,0,3
24761,3,0,0,1,1,2
24762,16,0,0,1,0,16
24763,9,0,0,1,2,7
24764,3,0,0,1,2,1
24765,11,0,0,1,0,11
24767,16,0,0,1,3,13
24768,2,0,0,1,0,2
24769,10,0,0,1,4,6
24770,2,0,0,1,0,1
24771,11,0,0,1,5,6
24772,15,0,0,1,9,6
24773,2,0,0,1,0,2
24774,9,0,0,1,0,9
24775,7,0,0,1,4,3
24776,2,0,0,1,0,2
24777,5,0,0,1,0,5
24778,11,0,0,1,0,11
24779,16,0,0,1,0,16
24780,7,0,0,1,1,5
24781,1,0,0,1,0,1
24782,13,0,0,1,1,11
24783,18,0,0,1,1,17
24784,7,0,0,1,1,6
24785,9,0,0,1,3,7
24786,6,0,0,1,3,3
24787,3,0,0,1,0,3
24788,25,0,0,1,3,22
24789,3,0,0,1,1,2
24791,8,0,0,1,3,5
24792,1,0,0,1,0,1
24793,7,0,0,1,2,5
24794,14,0,0,1,0,14
24795,10,0,0,1,7,3
24796,5,0,0,1,0,4
24797,6,0,0,1,2,4
24798,15,0,0,1,0,15
24799,10,0,0,1,0,10
24800,5,41,5,6,14,33
24801,1,50,10,11,4,47
24802,12,47,6,7,14,45
24803,18,0,0,1,0,18
24804,23,0,0,1,6,17
24805,10,22,2,3,14,17
24806,17,14,2,3,8,23
24807,2,0,0,1,1,1
24808,3,73,13,14,6,70
24809,4,156,13,14,40,120
24810,10,23,5,6,12,20
24811,6,14,3,4,7,13
24812,18,18,4,5,18,17
24813,10,60,5,6,0,70
24814,5,34,7,8,9,30
24815,14,68,4,5,17,65
24817,5,0,0,1,3,2
24818,12,0,0,1,2,10
24819,22,0,0,1,0,22
24820,3,94,11,12,0,97
24821,1,138,16,17,35,104
24822,3,0,0,1,2,1
24823,3,122,8,9,19,106
24824,17,14,2,3,2,30
24825,7,38,10,11,0,45
24826,6,0,0,1,2,4
24827,4,0,0,1,2,3
24828,6,23,5,6,0,29
24829,9,52,7,8,0,62
24830,30,64,6,7,0,94
24831,1,19,7,8,0,20
24832,9,40,4,5,3,46
24833,15,5,1,2,11,9
24834,2,14,1,2,1,15
24835,11,33,2,3,11,33
24836,7,10,1,2,3,15
24837,16,0,0,1,3,12
24838,6,8,2,3,0,13
24839,4,203,9,10,7,199
24840,12,0,0,1,0,12
24841,2,120,12,13,0,123
24842,7,79,6,7,20,66
24843,8,48,4,5,33,23
24844,3,76,11,12,36,42
24845,10,157,12,13,57,110
24846,12,57,8,9,21,48
24847,10,0,0,1,0,10
24848,7,37,7,8,12,31
24849,11,29,5,6,3,37
24850,1,42,7,8,0,43
24851,2,0,0,1,0,2
24852,6,74,10,11,50,30
24853,9,15,4,5,11,13
24854,6,40,3,4,0,46
24855,5,5,2,3,0,10
24856,11,131,10,11,1,141
24857,5,0,0,1,4,1
24858,6,21,1,2,1,26
24859,4,7,2,3,3,9
24860,12,43,5,6,0,55
24861,9,32,5,6,7,34
24862,2,0,0,1,0,2
24863,10,36,4,5,0,46
24864,17,0,0,1,0,17
24865,3,124,7,8,42,85
24866,11,95,10,11,0,107
24867,19,0,0,1,1,18
24868,5,31,5,6,15,22
24869,5,27,3,4,6,26
24870,12,0,0,1,1,11
24871,5,0,0,1,2,3
24872,18,0,0,1,2,16
24873,15,0,0,1,6,8
24874,4,0,0,1,0,4
24875,1,0,0,1,1,1
24876,19,0,0,1,0,19
24878,7,0,0,1,1,6
24879,4,0,0,1,0,4
24880,2,53,4,5,10,45
24881,10,18,4,5,22,5
24882,10,41,4,5,11,40
24883,8,59,6,7,22,44
24884,7,0,0,1,0,7
24885,16,56,4,5,17,55
24886,8,55,6,7,21,42
24887,6,0,0,1,1,5
24888,9,33,4,5,0,42
24889,34,185,17,18,26,193
24890,10,21,2,3,15,16
24891,11,43,7,8,9,46
24892,7,12,1,2,6,13
24893,8,5,2,3,4,9
24894,19,39,3,4,0,58
24895,8,29,3,4,8,28
24896,1,9,1,2,0,10
24897,18,0,0,1,0,18
24898,10,69,6,7,5,74
24899,3,0,0,1,0,3
24900,6,77,13,14,1,82
24902,6,51,6,7,18,39
24903,12,60,6,7,0,72
24904,7,67,6,7,10,64
24905,11,27,3,4,7,31
24906,4,79,9,10,0,83
24907,16,0,0,1,4,12
24908,3,15,1,2,1,17
24909,6,0,0,1,0,6
24910,3,0,0,1,1,2
24911,6,35,7,8,9,32
24912,9,0,0,1,0,9
24913,3,28,5,6,0,31
24914,8,0,0,1,0,8
24915,12,79,8,9,0,91
24916,10,0,0,1,1,9
24917,2,0,0,1,0,2
24918,4,14,6,7,0,18
24919,22,76,7,8,29,68
24920,30,116,10,11,0,146
24921,12,37,4,5,15,35
24922,7,17,6,7,1,24
24923,15,46,14,15,6,55
24924,2,128,12,13,79,51
24925,2,118,14,15,8,112
24926,7,113,9,10,0,120
24928,14,40,6,7,21,33
24929,17,17,2,3,4,30
24930,3,0,0,1,1,2
24931,3,97,9,10,18,81
24932,1,38,9,10,3,36
24933,2,0,0,1,0,1
24934,18,195,14,15,0,213
24935,11,91,9,10,4,98
24936,9,46,7,8,0,54
24937,17,0,0,1,2,15
24938,5,0,0,1,1,4
24939,6,44,8,9,16,34
24940,5,40,6,7,0,46
24941,2,28,9,10,0,30
24942,13,27,3,4,17,23
24943,1,67,12,13,0,68
24944,1,24,7,8,1,24
24945,15,9,2,3,2,22
24946,2,22,4,5,2,22
24947,28,0,0,1,9,19
24948,6,25,4,5,5,27
24949,1,53,5,6,0,54
24950,8,79,8,9,13,74
24951,5,0,0,1,1,5
24952,4,4,1,2,0,8
24953,4,14,3,4,7,11
24954,16,30,6,7,8,38
24955,19,0,0,1,2,17
24956,7,48,4,5,17,38
24957,15,0,0,1,0,15
24958,9,24,3,4,3,29
24959,3,66,4,5,16,53
24960,10,262,19,20,0,272
24961,10,19,2,3,3,26
24962,8,115,13,14,29,94
24963,4,61,11,12,0,65
24964,4,166,14,15,3,167
24965,5,24,8,9,7,22
24966,11,0,0,1,0,11
24967,13,0,0,1,5,8
24968,10,65,7,8,0,75
24969,7,0,0,1,0,7
24970,8,0,0,1,2,6
24971,2,0,0,1,0,2
24972,11,0,0,1,1,10
24973,10,0,0,1,5,5
24974,5,0,0,1,2,2
24975,7,0,0,1,0,7
24976,7,0,0,1,3,4
24977,1,0,0,1,1,1
24978,2,0,0,1,0,1
24979,6,0,0,1,2,4
24980,13,44,5,6,0,57
24981,6,21,3,4,7,20
24982,11,6,2,3,13,4
24983,6,14,1,2,3,18
24984,14,64,11,12,39,39
24985,5,21,3,4,7,19
24986,15,51,4,5,0,66
24987,5,0,0,1,0,4
24989,1,22,7,8,4,18
24990,20,11,5,6,0,31
24991,11,79,6,7,0,91
24992,2,169,13,14,59,112
24993,8,97,8,9,0,105
24994,2,12,2,3,3,11
24995,1,17,2,3,0,19
24996,14,28,3,4,29,14
24997,12,0,0,1,0,12
24998,8,6,2,3,1,13
24999,7,10,2,3,6,11
25000,7,70,8,9,17,60
25001,19,34,4,5,4,48
25002,8,17,3,4,10,15
25003,18,0,0,1,0,18
25004,14,0,0,1,3,12
25005,2,0,0,1,0,2
25006,3,0,0,1,0,3
25007,10,0,0,1,0,10
25008,8,17,2,3,6,19
25009,4,48,10,11,30,23
25010,5,35,7,8,11,29
25011,2,76,9,10,38,40
25013,5,0,0,1,0,5
25014,10,8,1,2,0,19
25015,1,17,2,3,2,16
25016,9,0,0,1,0,9
25017,4,0,0,1,1,3
25018,5,40,4,5,0,46
25019,1,5,1,2,5,1
25020,18,64,6,7,33,49
25021,9,6,1,2,5,10
25022,17,0,0,1,5,12
25023,2,70,6,7,17,55
25024,8,61,7,8,0,69
25025,16,101,12,13,61,56
25026,3,75,10,11,8,70
25027,17,0,0,1,2,14
25028,11,106,12,13,0,117
25029,8,122,13,14,5,125
25030,18,121,12,13,16,122
25031,9,23,2,3,5,27
25032,9,2,1,2,2,10
25033,5,48,7,8,8,45
25034,2,265,16,17,38,229
25035,2,60,6,7,0,62
25036,8,142,13,14,0,150
25037,20,0,0,1,12,8
25039,10,61,5,6,2,70
25040,8,58,6,7,0,66
25041,20,20,8,9,10,30
25042,10,5,2,3,7,8
25043,4,0,0,1,2,2
25044,9,76,10,11,0,85
25045,17,51,3,4,26,42
25046,4,16,5,6,12,8
25047,7,0,0,1,0,7
25048,10,59,6,7,12,56
25049,2,131,14,15,0,134
25050,19,185,16,17,35,169
25051,5,92,8,9,6,91
25052,13,70,6,7,17,66
25053,10,0,0,1,3,7
25054,18,0,0,1,4,14
25055,16,7,1,2,0,23
25056,9,24,12,13,4,29
25057,8,0,0,1,0,8
25058,9,17,4,5,6,20
25059,4,79,8,9,1,81
25060,8,110,10,11,0,118
25061,10,38,10,11,0,48
25062,7,9,2,3,0,16
25063,8,14,2,3,4,18
25064,8,0,0,1,3,5
25065,14,0,0,1,2,12
25066,5,0,0,1,3,2
25067,7,0,0,1,0,7
25068,7,12,1,2,1,18
25069,16,48,6,7,5,58
25070,6,0,0,1,0,5
25071,5,0,0,1,0,5
25072,4,0,0,1,1,2
25073,2,0,0,1,0,1
25074,13,0,0,1,3,11
25075,2,0,0,1,0,2
25076,16,0,0,1,4,12
25077,7,0,0,1,0,7
25078,7,0,0,1,0,7
25079,8,0,0,1,2,6
25080,18,10,1,2,0,29
25081,4,27,10,11,27,3
25082,7,30,3,4,6,30
25083,6,0,0,1,2,4
25084,2,0,0,1,0,2
25085,6,24,2,3,1,29
25086,12,9,6,7,3,17
25087,14,0,0,1,0,14
25088,10,44,4,5,0,54
25089,13,56,7,8,24,44
25090,15,85,5,6,0,100
25091,2,0,0,1,0,2
25092,11,72,12,13,0,83
25093,8,0,0,1,2,6
25094,6,0,0,1,2,4
25095,9,0,0,1,2,8
25096,1,20,3,4,8,13
25097,2,0,0,1,0,2
25098,7,91,11,12,19,80
25100,8,25,4,5,0,33
25101,1,4,1,2,4,1
25102,3,10,2,3,3,10
25103,14,91,7,8,29,77
25104,9,0,0,1,0,9
25105,4,35,10,11,5,34
25106,6,79,11,12,16,69
25107,5,0,0,1,3,2
25108,21,126,9,10,0,147
25109,4,86,9,10,23,68
25110,7,28,7,8,11,24
25111,9,95,10,11,11,93
25112,6,60,6,7,2,64
25113,11,44,7,8,12,42
25114,9,0,0,1,0,9
25115,16,30,7,8,11,35
25116,9,11,2,3,0,20
25117,7,0,0,1,0,7
25118,12,0,0,1,0,11
25119,2,0,0,1,0,2
25120,4,48,6,7,12,40
25121,9,103,6,7,29,82
25122,1,0,0,1,0,1
25124,11,21,2,3,8,24
25125,11,33,3,4,0,44
25126,13,86,5,6,50,49
25127,14,0,0,1,0,14
25128,5,0,0,1,3,3
25129,16,0,0,1,0,16
25130,3,11,2,3,5,9
25131,7,42,3,4,12,38
25132,22,62,14,15,2,82
25133,13,111,11,12,0,124
25134,2,17,3,4,0,19
25135,2,55,6,7,2,56
25136,10,176,11,12,25,160
25137,2,0,0,1,0,1
25138,12,69,6,7,0,80
25139,5,0,0,1,1,4
25140,16,45,8,9,45,16
25141,10,51,6,7,31,29
25142,3,31,2,3,9,25
25143,13,35,4,5,0,48
25144,12,0,0,1,0,12
25145,2,64,12,13,19,46
25146,15,0,0,1,5,10
25147,15,0,0,1,4,12
25148,10,19,2,3,13,16
25150,12,68,10,11,0,80
25151,12,29,6,7,9,31
25152,13,0,0,1,8,5
25153,3,41,7,8,12,33
25154,22,15,1,2,6,30
25155,23,31,4,5,12,43
25156,6,16,6,7,5,17
25157,4,0,0,1,0,4
25158,10,10,2,3,20,0
25159,6,54,6,7,15,46
25160,11,60,6,7,17,54
25161,3,38,3,4,0,41
25162,5,51,10,11,3,53
25163,12,52,8,9,34,30
25164,9,17,3,4,0,25
25165,2,27,6,7,7,22
25166,9,40,7,8,3,45
25167,13,0,0,1,2,11
25168,11,0,0,1,2,9
25169,12,5,2,3,12,6
25170,10,0,0,1,4,6
25171,4,0,0,1,0,4
25172,2,0,0,1,0,2
25173,25,0,0,1,2,24
25174,1,0,0,1,0,1
25175,4,0,0,1,0,4
25176,7,0,0,1,0,7
25177,8,0,0,1,2,7
25178,8,0,0,1,3,4
25179,7,0,0,1,2,5
25180,8,36,5,6,6,38
25181,6,0,0,1,2,4
25182,11,55,13,14,0,67
25183,1,85,8,9,0,86
25184,13,4,1,2,11,6
25185,12,36,4,5,4,44
25186,2,15,1,2,3,14
25187,11,0,0,1,3,8
25188,2,68,5,6,0,70
25189,13,47,6,7,0,60
25190,8,0,0,1,0,8
25191,11,0,0,1,2,9
25192,17,0,0,1,0,17
25193,16,109,12,13,20,106
25194,5,37,4,5,5,36
25195,7,30,8,9,0,37
25196,7,59,7,8,6,59
25197,13,0,0,1,7,7
25198,5,67,8,9,0,72
25199,11,40,6,7,5,46
25200,8,96,6,7,18,86
25201,12,12,2,3,7,17
25202,2,46,5,6,6,42
25203,17,8,1,2,0,26
25204,8,22,3,4,1,29
25205,8,0,0,1,0,8
25206,10,9,6,7,0,20
25207,14,0,0,1,4,10
25208,5,0,0,1,0,4
25209,6,16,1,2,3,19
25211,18,0,0,1,0,18
25212,2,32,3,4,4,29
25213,15,45,4,5,9,51
25214,10,0,0,1,0,10
25215,6,52,6,7,7,50
25216,17,47,7,8,21,43
25217,5,0,0,1,0,4
25218,11,144,12,13,1,153
25219,2,34,6,7,0,36
25220,5,19,2,3,3,20
25221,19,178,10,11,0,197
